dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status,lable
2076,19,1.5,-1,2178,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1012,2,1.5,10,164,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
82,20,1.5,-1,2384,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2961,1,1.5,10,18,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
375,20,1.5,5,1916,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
19085,10,1.5,5,428,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1083,105,6,5,12554,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2826,26,1.5,-1,3066,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1857,3,1.5,5,322,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
565,22,1.5,5,2564,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3577,2,1.5,10,184,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
18121,6,1.5,5,662,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1936,1,1.5,10,18,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
452,1,1.5,10,104,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
4279,19,1.5,-1,2198,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
902,14,1.5,-1,201,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,0,0
473,76,4.5,-1,9036,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
3065,2,1.5,10,168,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
2002,37,3,5,4344,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
976,10,1.5,5,283,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2367,41,3,5,4868,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
4129,69,4.5,5,8204,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
55819,1,1.5,10,6,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1952,38,3,5,4482,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
15986,25,1.5,5,2904,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
15817,17,1.5,5,2288,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1334,2,1.5,12,154,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
139,38,3,5,4512,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3020,1,1.5,10,92,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,5,1,1,1,1,1,0
939,123,7.5,-1,14738,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1159,73,4.5,-1,8642,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
15511,83,4.5,5,9856,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
3323,1,1.5,10,96,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1911,10,1.5,5,1200,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1776,20,1.5,5,2318,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1058,67,4.5,5,7938,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2733,23,1.5,5,2698,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1276,42,3,-1,1893,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1521,86,4.5,5,10310,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
609,7,1.5,-1,752,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
362,24,2,5,2770,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
3169,109,8.5,5,12964,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1656,1,1.5,10,52,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
352,20,1.5,-1,2131,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
7227,16,2.5,-1,1860,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2648,10,1.5,5,1200,1,0,2,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
15877,20,1.5,5,2384,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
929,1,1.5,10,26,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
499,1,1,10,102,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2098,19,1.5,5,2162,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,0,0,1,1,1,0
514,1,1.5,10,39,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2168,10,1.5,5,1154,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1962,27,1.5,-1,3178,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1433,89,6,5,10624,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
3666,95,6,5,2724,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1941,20,2,5,2354,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,3,1,1,1,1,1,0
1232,1,1.5,10,84,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
65322,38,3,5,294,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
2579,28,2,5,3248,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2623,3,1,-1,510,1,3,3,0,61,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
61,15,1.5,5,1788,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1525,23,1.5,5,2702,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3304,2,1.5,10,138,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2368,14,1.5,-1,1580,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
895,20,1.5,-1,2290,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1933,9,1.5,5,29,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
531,19,2,-1,2260,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
786,216,12,-1,25808,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1491,21,2,-1,2434,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
555,106,6,5,12628,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
7881,32,3.5,5,164,1,0,3,0,61,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1751,200,14.5,5,23894,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2584,29,1.5,5,3428,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1766,21,2,5,2482,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3376,2,1.5,10,188,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1586,11,1.5,5,1240,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2727,21,2.5,-1,2434,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,0
3799,24,2,-1,1778,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,0
-700,1,1.5,10,118,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,2,-1,5,1,-1,1,-1,1,0
1939,64,4.5,-1,886,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1943,4,1.5,5,420,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
719,11,1,5,1234,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
20992,1,1,10,66,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1683,1,1.5,10,53,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1186,73,4.5,12,8642,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1043,2,1.5,10,10,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2188,1,1.5,10,86,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
22056,4,1,-1,384,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
131,2,1,10,196,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
1615,4,1.5,5,18,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
7005,19,1.5,-1,2266,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
46,11,1.5,5,967,1,2,3,0,62,0,-1,19,-1,-1,1,-10,0,2,-1,3,1,1,1,1,1,0
1859,31,3,-1,3720,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
2034,6,1,5,644,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1256,1,1,10,120,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
9775,88,4.5,5,10534,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2359,1,1.5,10,16,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1185,4,1.5,5,13,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1689,54,4,-1,6460,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,0
1252,10,1.5,-1,1200,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1818,63,4.5,5,7520,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
569,19,1.5,5,2220,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1508,66,4.5,5,7914,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
40872,1,1,10,104,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
53,1,1.5,10,56,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,2,-1,0,1,1,1,1,1,0
17844,29,1.5,5,1117,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
2737,21,1.5,5,725,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1921,85,4.5,5,10198,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2187,20,1.5,5,2304,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
-1.58E+12,-1,-1,-1,-1,1,0,0,0,65,0,-1,19,-1,-1,1,1,0,-1,-2,-2,1,1,1,1,-1,0
2917,32,3,5,1092,1,0,1,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1418,35,3,5,4200,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2582,1,1,10,76,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
22536,1,1.5,10,153,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
323,93,6,5,11076,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
1396,1,1.5,10,70,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
898,2,1.5,10,124,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
4197,83,6.5,5,9898,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,0
933,5,1.5,5,550,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
345,46,3,5,5468,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
852,24,1.5,5,2768,1,0,1,0,62,0,-1,19,5,-1,1,-10,2,1,1,0,1,1,1,1,1,0
1428,1,1.5,10,16,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
639,48,3,5,5662,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1222,23,2.5,5,2726,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
6565,107,6,-1,12776,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2307,1,1.5,10,23,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2901,6,1.5,5,620,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2008,21,1.5,5,2436,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
371,26,2,5,3052,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1002,5,1.5,-1,590,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2112,28,1.5,5,3262,1,0,3,0,65,0,-1,19,-1,-1,1,-10,2,1,1,0,1,1,1,1,1,0
2063,6,1.5,-1,604,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
997,11,1.5,5,1312,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1176,10,1.5,-1,1130,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1998,3,1.5,5,270,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2182,1,1.5,10,36,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
43,63,4.5,5,7560,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,1,-1,5,1,1,1,1,1,0
1952,10,1.5,5,1194,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
8938,2,1.5,10,160,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,0,0,1,1,1,1,1,0
2033,41,3,5,4826,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
2221,2,1.5,10,136,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
102,29,1.5,5,3368,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2933,10,1.5,5,1104,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
141,26,2,5,3068,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1671,2,1.5,10,158,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
52,1,1.5,10,54,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,2,-1,0,1,1,1,1,1,0
2439,2,1.5,10,134,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
4012,15,1,5,287,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,3,1,-1,1,-1,1,0
1412,51,3,-1,6066,1,0,3,0,65,1,-1,19,-1,-1,1,-10,3,1,1,0,1,0,1,0,0,0
1372,150,7.5,5,17936,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,0,1,1,1,0
1444,44,3,5,330,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
12105,31,3,5,3684,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1487,1,1,10,46,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
936,12,1.5,-1,1394,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3223,32,3.5,-1,3836,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2169,1,1.5,10,112,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1964,15,1.5,5,1682,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
588,2,1,10,162,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1798,6,1.5,5,636,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
378,0,1.5,10,0,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
291,19,1.5,5,2216,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
902,1,1.5,10,32,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2548,7,1.5,5,736,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2577,1,1.5,10,76,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
5177,48,3,-1,8614,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3019,13,1.5,-1,1460,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
668,35,3,5,359,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2277,2,1,10,180,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3487,1,1.5,10,90,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1534,70,5.5,5,8378,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
223,20,2,5,2398,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
741,25,1.5,5,2894,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
951,35,3,5,4154,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3021,210,14,-1,25150,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1447,109,6,5,1046,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3112,11,1.5,4,1272,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1389,150,7.5,-1,2845,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1317,1,1.5,10,106,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
61038,45,3,5,5284,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
966,1,1.5,10,34,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1217,10,1.5,5,1176,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
916,35,3,-1,4184,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3615,25,1.5,-1,2988,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
689,14,1.5,-1,1056,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,0
1261,4,1.5,5,551,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1997,10,1.5,5,1182,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
446,5,1.5,5,147,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
547,10,1.5,5,2426,1,1,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2106,15,1.5,5,1786,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1418,5,1.5,5,568,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
37906,54,3,5,6442,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
4417,43,3,5,5126,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
888,9,1.5,5,204,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3422,30,1.5,5,254,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
1023,8,1.5,5,1388,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3279,17,2.5,5,1982,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2324,143,7.5,5,2794,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1251,1,1.5,10,15,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
14796,21,1.5,5,2466,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1129,13,1.5,12,493,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1249,20,2.5,12,3827,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1705,1,1.5,10,23,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1726,1,1.5,10,2,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
14218,13,1.5,5,1492,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,0,0,1,1,1,1,1,0
2652,218,12,5,1421,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
587,1,1.5,10,118,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2464,53,3,5,6360,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1704,2,1.5,10,180,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1748,1,1,10,8,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
17087,0,1.5,10,0,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
208,4,1.5,5,414,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3732,2,1.5,10,117,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,0
1243,1,1.5,10,60,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
54406,23,1.5,5,2754,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1892,2,1.5,10,166,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1929,5,1,5,572,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1184,31,3,5,3602,1,0,2,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1518,37,3,5,4362,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3748,61,5.5,5,7232,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
585,1,1.5,10,100,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
